"Date","Hour","Sensor_Location","Count"
"20/12/2021",10,"QV.Market.Peel.St",132
"20/12/2021",10,"The.Arts.Centre",694
"20/12/2021",10,"St.Kilda.Rd.Alexandra.Gardens",292
"20/12/2021",10,"Lonsdale.St..South.",265
"20/12/2021",10,"Lygon.St..West.",78
"20/12/2021",10,"City.Square",NA
"20/12/2021",10,"Flinders.St.Spring.St..West.",NA
"20/12/2021",10,"Flinders.St.Spark.La",NA
"20/12/2021",10,"Southbank",1215
"20/12/2021",10,"Queen.St..West.",211
"20/12/2021",10,"Lygon.St..East.",55
"20/12/2021",10,"Flinders.St.Swanston.St..West.",NA
"20/12/2021",10,"Alfred.Place",196
"20/12/2021",10,"Lonsdale.St.Spring.St..West.",179
"20/12/2021",10,"Grattan.St.Swanston.St..West.",125
"20/12/2021",10,"Monash.Rd.Swanston.St..West.",233
"20/12/2021",10,"Tin.Alley.Swanston.St..West.",72
"20/12/2021",10,"Little.Collins.St.Swanston.St..East.",NA
"20/12/2021",10,"Flinders.La.Swanston.St..West.",1929
"20/12/2021",10,"Pelham.St..South.",58
"20/12/2021",10,"Melbourne.Central.Elizabeth.St..East.",827
"20/12/2021",10,"QVM.Queen.St..East.",173
"20/12/2021",10,"QVM.Therry.St..South.",105
"20/12/2021",10,"Faraday.St.Lygon.St..West.",392
"20/12/2021",10,"QVM.Franklin.St..North.",104
"20/12/2021",10,"Elizabeth.St.Lonsdale.St..South.",247
"20/12/2021",10,"Lincoln.Swanston..W.",92
"20/12/2021",10,"Elizabeth.St.La.Trobe.St..East.",NA
"20/12/2021",10,"Lonsdale.St...Elizabeth.St..North.",252
"20/12/2021",10,"Bourke.St.Bridge",234
"20/12/2021",10,"Bourke.St...Spencer.St..North.",542
"20/12/2021",10,"RMIT.Bld.80...445.Swanston.Street",303
"20/12/2021",10,"Flinders.La.Swanston.St..West..Temporary",NA
"20/12/2021",10,"RMIT.Building.14",258
"20/12/2021",10,"X380.Elizabeth.St",699
"20/12/2021",10,"La.Trobe.St..North.",156
"20/12/2021",10,"X231.Bourke.St",532
"20/12/2021",10,"Royal.Pde...Grattan.St",188
"20/12/2021",10,"Swanston.St...City.Square",503
"20/12/2021",10,"State.Library...New",576
"20/12/2021",10,"Flinders.Ln...Degraves.St..South.",431
"20/12/2021",10,"Flinders.Ln...Degraves.St..North.",174
"20/12/2021",10,"Flinders.Ln...Degraves.St..Crossing.",194
"20/12/2021",10,"Errol.Street..East.",182
"20/12/2021",10,"Westwood.Place",54
"20/12/2021",10,"Flinders.St...ACMI",280
"20/12/2021",10,"Bourke.St...Spencer.St..South.",118
"20/12/2021",10,"Spring.St...Flinders.St..West.",52
"20/12/2021",10,"Macaulay.Rd...Bellair.St",220
"20/12/2021",10,"Harbour.Esplanade...Pedestrian.Path",185
"20/12/2021",10,"Harbour.Esplanade...Bike.Path",60
"20/12/2021",10,"Flinders.St..South.",492
"20/12/2021",10,"Elizabeth.St...Flinders.St..East....New.footpath",1020
"20/12/2021",10,"Macaulay.Rd..North.",NA
"20/12/2021",10,"Queensberry.St...Errol.St..South.",NA
"20/12/2021",11,"Bourke.Street.Mall..North.",1722
"20/12/2021",11,"Bourke.Street.Mall..South.",1649
"20/12/2021",11,"Melbourne.Central",955
"20/12/2021",11,"Town.Hall..West.",2180
"20/12/2021",11,"Princes.Bridge",1462
"20/12/2021",11,"Flinders.Street.Station.Underpass",1009
"20/12/2021",11,"Birrarung.Marr",367
"20/12/2021",11,"Webb.Bridge",244
"20/12/2021",11,"Southern.Cross.Station",246
"20/12/2021",11,"Victoria.Point",9
"20/12/2021",11,"Waterfront.City",71
"20/12/2021",11,"New.Quay",215
"20/12/2021",11,"Flagstaff.Station",NA
"20/12/2021",11,"Sandridge.Bridge",380
"20/12/2021",11,"State.Library",NA
"20/12/2021",11,"Collins.St..North.",1295
"20/12/2021",11,"Collins.Place..South.",410
"20/12/2021",11,"Collins.Place..North.",290
"20/12/2021",11,"Chinatown.Swanston.St..North.",339
"20/12/2021",11,"Chinatown.Lt.Bourke.St..South.",291
"20/12/2021",11,"Bourke.St.Russell.St..West.",480
"20/12/2021",11,"Flinders.St.Elizabeth.St..East.",NA
"20/12/2021",11,"Spencer.St.Collins.St..South.",291
"20/12/2021",11,"Spencer.St.Collins.St..North.",713
"20/12/2021",11,"Melbourne.Convention.Exhibition.Centre",1132
"20/12/2021",11,"QV.Market.Elizabeth.St..West.",407
"20/12/2021",11,"QV.Market.Peel.St",104
"20/12/2021",11,"The.Arts.Centre",1037
"20/12/2021",11,"St.Kilda.Rd.Alexandra.Gardens",473
"20/12/2021",11,"Lonsdale.St..South.",362
"20/12/2021",11,"Lygon.St..West.",117
"20/12/2021",11,"City.Square",NA
"20/12/2021",11,"Flinders.St.Spring.St..West.",NA
"20/12/2021",11,"Flinders.St.Spark.La",NA
"20/12/2021",11,"Southbank",1811
"20/12/2021",11,"Queen.St..West.",231
"20/12/2021",11,"Lygon.St..East.",126
"20/12/2021",11,"Flinders.St.Swanston.St..West.",NA
"20/12/2021",11,"Alfred.Place",161
"20/12/2021",11,"Lonsdale.St.Spring.St..West.",209
"20/12/2021",11,"Grattan.St.Swanston.St..West.",98
"20/12/2021",11,"Monash.Rd.Swanston.St..West.",207
"20/12/2021",11,"Tin.Alley.Swanston.St..West.",77
"20/12/2021",11,"Little.Collins.St.Swanston.St..East.",NA
"20/12/2021",11,"Flinders.La.Swanston.St..West.",2655
"20/12/2021",11,"Pelham.St..South.",65
"20/12/2021",11,"Melbourne.Central.Elizabeth.St..East.",1156
"20/12/2021",11,"QVM.Queen.St..East.",153
"20/12/2021",11,"QVM.Therry.St..South.",104
"20/12/2021",11,"Faraday.St.Lygon.St..West.",548
"20/12/2021",11,"QVM.Franklin.St..North.",151
"20/12/2021",11,"Elizabeth.St.Lonsdale.St..South.",299
"20/12/2021",11,"Lincoln.Swanston..W.",93
"20/12/2021",11,"Elizabeth.St.La.Trobe.St..East.",NA
"20/12/2021",11,"Lonsdale.St...Elizabeth.St..North.",267
"20/12/2021",11,"Bourke.St.Bridge",275
"20/12/2021",11,"Bourke.St...Spencer.St..North.",504
"20/12/2021",11,"RMIT.Bld.80...445.Swanston.Street",360
"20/12/2021",11,"Flinders.La.Swanston.St..West..Temporary",NA
"20/12/2021",11,"RMIT.Building.14",279
"20/12/2021",11,"X380.Elizabeth.St",883
"20/12/2021",11,"La.Trobe.St..North.",208
"20/12/2021",11,"X231.Bourke.St",602
"20/12/2021",11,"Royal.Pde...Grattan.St",172
"20/12/2021",11,"Swanston.St...City.Square",697
"20/12/2021",11,"State.Library...New",874
"20/12/2021",11,"Flinders.Ln...Degraves.St..South.",476
"20/12/2021",11,"Flinders.Ln...Degraves.St..North.",220
"20/12/2021",11,"Flinders.Ln...Degraves.St..Crossing.",286
"20/12/2021",11,"Errol.Street..East.",265
"20/12/2021",11,"Westwood.Place",231
"20/12/2021",11,"Flinders.St...ACMI",403
"20/12/2021",11,"Bourke.St...Spencer.St..South.",163
"20/12/2021",11,"Spring.St...Flinders.St..West.",45
"20/12/2021",11,"Macaulay.Rd...Bellair.St",150
"20/12/2021",11,"Harbour.Esplanade...Pedestrian.Path",200
"20/12/2021",11,"Harbour.Esplanade...Bike.Path",70
"20/12/2021",11,"Flinders.St..South.",728
"20/12/2021",11,"Elizabeth.St...Flinders.St..East....New.footpath",1307
"20/12/2021",11,"Macaulay.Rd..North.",NA
"20/12/2021",11,"Queensberry.St...Errol.St..South.",NA
"20/12/2021",12,"Bourke.Street.Mall..North.",2709
"20/12/2021",12,"Bourke.Street.Mall..South.",2165
"20/12/2021",12,"Melbourne.Central",1483
"20/12/2021",12,"Town.Hall..West.",2827
"20/12/2021",12,"Princes.Bridge",1724
"20/12/2021",12,"Flinders.Street.Station.Underpass",1434
"20/12/2021",12,"Birrarung.Marr",500
"20/12/2021",12,"Webb.Bridge",306
"20/12/2021",12,"Southern.Cross.Station",350
"20/12/2021",12,"Victoria.Point",13
"20/12/2021",12,"Waterfront.City",89
"20/12/2021",12,"New.Quay",333
"20/12/2021",12,"Flagstaff.Station",NA
"20/12/2021",12,"Sandridge.Bridge",517
"20/12/2021",12,"State.Library",NA
"20/12/2021",12,"Collins.St..North.",1712
"20/12/2021",12,"Collins.Place..South.",746
"20/12/2021",12,"Collins.Place..North.",287
"20/12/2021",12,"Chinatown.Swanston.St..North.",679
"20/12/2021",12,"Chinatown.Lt.Bourke.St..South.",437
"20/12/2021",12,"Bourke.St.Russell.St..West.",637
"20/12/2021",12,"Flinders.St.Elizabeth.St..East.",NA
"20/12/2021",12,"Spencer.St.Collins.St..South.",438
"20/12/2021",12,"Spencer.St.Collins.St..North.",861
"20/12/2021",12,"Melbourne.Convention.Exhibition.Centre",1439
"20/12/2021",12,"QV.Market.Elizabeth.St..West.",629
"20/12/2021",12,"QV.Market.Peel.St",199
"20/12/2021",12,"The.Arts.Centre",1251
"20/12/2021",12,"St.Kilda.Rd.Alexandra.Gardens",509
"20/12/2021",12,"Lonsdale.St..South.",505
"20/12/2021",12,"Lygon.St..West.",167
"20/12/2021",12,"City.Square",NA
"20/12/2021",12,"Flinders.St.Spring.St..West.",NA
"20/12/2021",12,"Flinders.St.Spark.La",NA
"20/12/2021",12,"Southbank",2158
"20/12/2021",12,"Queen.St..West.",357
"20/12/2021",12,"Lygon.St..East.",200
"20/12/2021",12,"Flinders.St.Swanston.St..West.",NA
"20/12/2021",12,"Alfred.Place",286
"20/12/2021",12,"Lonsdale.St.Spring.St..West.",326
"20/12/2021",12,"Grattan.St.Swanston.St..West.",124
"20/12/2021",12,"Monash.Rd.Swanston.St..West.",271
"20/12/2021",12,"Tin.Alley.Swanston.St..West.",75
"20/12/2021",12,"Little.Collins.St.Swanston.St..East.",NA
"20/12/2021",12,"Flinders.La.Swanston.St..West.",3123
"20/12/2021",12,"Pelham.St..South.",123
"20/12/2021",12,"Melbourne.Central.Elizabeth.St..East.",1588
"20/12/2021",12,"QVM.Queen.St..East.",279
"20/12/2021",12,"QVM.Therry.St..South.",170
"20/12/2021",12,"Faraday.St.Lygon.St..West.",707
"20/12/2021",12,"QVM.Franklin.St..North.",158
"20/12/2021",12,"Elizabeth.St.Lonsdale.St..South.",468
"20/12/2021",12,"Lincoln.Swanston..W.",87
"20/12/2021",12,"Elizabeth.St.La.Trobe.St..East.",NA
"20/12/2021",12,"Lonsdale.St...Elizabeth.St..North.",390
"20/12/2021",12,"Bourke.St.Bridge",431
"20/12/2021",12,"Bourke.St...Spencer.St..North.",646
"20/12/2021",12,"RMIT.Bld.80...445.Swanston.Street",479
"20/12/2021",12,"Flinders.La.Swanston.St..West..Temporary",NA
"20/12/2021",12,"RMIT.Building.14",320
"20/12/2021",12,"X380.Elizabeth.St",1087
"20/12/2021",12,"La.Trobe.St..North.",236
"20/12/2021",12,"X231.Bourke.St",1007
"20/12/2021",12,"Royal.Pde...Grattan.St",203
"20/12/2021",12,"Swanston.St...City.Square",896
"20/12/2021",12,"State.Library...New",1245
"20/12/2021",12,"Flinders.Ln...Degraves.St..South.",697
"20/12/2021",12,"Flinders.Ln...Degraves.St..North.",350
"20/12/2021",12,"Flinders.Ln...Degraves.St..Crossing.",419
"20/12/2021",12,"Errol.Street..East.",346
"20/12/2021",12,"Westwood.Place",167
"20/12/2021",12,"Flinders.St...ACMI",462
"20/12/2021",12,"Bourke.St...Spencer.St..South.",238
"20/12/2021",12,"Spring.St...Flinders.St..West.",86
"20/12/2021",12,"Macaulay.Rd...Bellair.St",135
"20/12/2021",12,"Harbour.Esplanade...Pedestrian.Path",259
"20/12/2021",12,"Harbour.Esplanade...Bike.Path",86
"20/12/2021",12,"Flinders.St..South.",766
"20/12/2021",12,"Elizabeth.St...Flinders.St..East....New.footpath",1568
"20/12/2021",12,"Macaulay.Rd..North.",NA
"20/12/2021",12,"Queensberry.St...Errol.St..South.",NA
"20/12/2021",13,"Bourke.Street.Mall..North.",2937
"20/12/2021",13,"Bourke.Street.Mall..South.",2199
"20/12/2021",13,"Melbourne.Central",1699
"20/12/2021",13,"Town.Hall..West.",3032
"20/12/2021",13,"Princes.Bridge",1790
"20/12/2021",13,"Flinders.Street.Station.Underpass",1425
"20/12/2021",13,"Birrarung.Marr",412
"20/12/2021",13,"Webb.Bridge",242
"20/12/2021",13,"Southern.Cross.Station",310
"20/12/2021",13,"Victoria.Point",8
"20/12/2021",13,"Waterfront.City",70
"20/12/2021",13,"New.Quay",269
"20/12/2021",13,"Flagstaff.Station",NA
"20/12/2021",13,"Sandridge.Bridge",499
"20/12/2021",13,"State.Library",NA
"20/12/2021",13,"Collins.St..North.",1761
"20/12/2021",13,"Collins.Place..South.",651
"20/12/2021",13,"Collins.Place..North.",278
"20/12/2021",13,"Chinatown.Swanston.St..North.",715
"20/12/2021",13,"Chinatown.Lt.Bourke.St..South.",375
"20/12/2021",13,"Bourke.St.Russell.St..West.",739
"20/12/2021",13,"Flinders.St.Elizabeth.St..East.",NA
"20/12/2021",13,"Spencer.St.Collins.St..South.",410
"20/12/2021",13,"Spencer.St.Collins.St..North.",867
"20/12/2021",13,"Melbourne.Convention.Exhibition.Centre",1575
"20/12/2021",13,"QV.Market.Elizabeth.St..West.",516
"20/12/2021",13,"QV.Market.Peel.St",189
"20/12/2021",13,"The.Arts.Centre",1293
"20/12/2021",13,"St.Kilda.Rd.Alexandra.Gardens",466
"20/12/2021",13,"Lonsdale.St..South.",529
"20/12/2021",13,"Lygon.St..West.",212
"20/12/2021",13,"City.Square",NA
"20/12/2021",13,"Flinders.St.Spring.St..West.",NA
"20/12/2021",13,"Flinders.St.Spark.La",NA
"20/12/2021",13,"Southbank",2316
"20/12/2021",13,"Queen.St..West.",306
"20/12/2021",13,"Lygon.St..East.",223
"20/12/2021",13,"Flinders.St.Swanston.St..West.",NA
"20/12/2021",13,"Alfred.Place",254
"20/12/2021",13,"Lonsdale.St.Spring.St..West.",266
"20/12/2021",13,"Grattan.St.Swanston.St..West.",177
"20/12/2021",13,"Monash.Rd.Swanston.St..West.",288
"20/12/2021",13,"Tin.Alley.Swanston.St..West.",102
"20/12/2021",13,"Little.Collins.St.Swanston.St..East.",NA
"20/12/2021",13,"Flinders.La.Swanston.St..West.",3434
"20/12/2021",13,"Pelham.St..South.",67
"20/12/2021",13,"Melbourne.Central.Elizabeth.St..East.",1659
"20/12/2021",13,"QVM.Queen.St..East.",235
"20/12/2021",13,"QVM.Therry.St..South.",135
"20/12/2021",13,"Faraday.St.Lygon.St..West.",745
"20/12/2021",13,"QVM.Franklin.St..North.",182
"20/12/2021",13,"Elizabeth.St.Lonsdale.St..South.",606
"20/12/2021",13,"Lincoln.Swanston..W.",128
"20/12/2021",13,"Elizabeth.St.La.Trobe.St..East.",NA
"20/12/2021",13,"Lonsdale.St...Elizabeth.St..North.",588
"20/12/2021",13,"Bourke.St.Bridge",428
"20/12/2021",13,"Bourke.St...Spencer.St..North.",645
"20/12/2021",13,"RMIT.Bld.80...445.Swanston.Street",575
"20/12/2021",13,"Flinders.La.Swanston.St..West..Temporary",NA
"20/12/2021",13,"RMIT.Building.14",317
"20/12/2021",13,"X380.Elizabeth.St",1188
"20/12/2021",13,"La.Trobe.St..North.",263
"20/12/2021",13,"X231.Bourke.St",942
"20/12/2021",13,"Royal.Pde...Grattan.St",219
"20/12/2021",13,"Swanston.St...City.Square",954
"20/12/2021",13,"State.Library...New",1399
"20/12/2021",13,"Flinders.Ln...Degraves.St..South.",689
"20/12/2021",13,"Flinders.Ln...Degraves.St..North.",436
"20/12/2021",13,"Flinders.Ln...Degraves.St..Crossing.",209
"20/12/2021",13,"Errol.Street..East.",299
"20/12/2021",13,"Westwood.Place",91
"20/12/2021",13,"Flinders.St...ACMI",431
"20/12/2021",13,"Bourke.St...Spencer.St..South.",215
"20/12/2021",13,"Spring.St...Flinders.St..West.",78
"20/12/2021",13,"Macaulay.Rd...Bellair.St",138
"20/12/2021",13,"Harbour.Esplanade...Pedestrian.Path",198
"20/12/2021",13,"Harbour.Esplanade...Bike.Path",85
"20/12/2021",13,"Flinders.St..South.",750
"20/12/2021",13,"Elizabeth.St...Flinders.St..East....New.footpath",1940
"20/12/2021",13,"Macaulay.Rd..North.",NA
"20/12/2021",13,"Queensberry.St...Errol.St..South.",NA
"20/12/2021",14,"Bourke.Street.Mall..North.",2765
"20/12/2021",14,"Bourke.Street.Mall..South.",1946
"20/12/2021",14,"Melbourne.Central",1616
"20/12/2021",14,"Town.Hall..West.",2703
"20/12/2021",14,"Princes.Bridge",1760
"20/12/2021",14,"Flinders.Street.Station.Underpass",1367
"20/12/2021",14,"Birrarung.Marr",549
"20/12/2021",14,"Webb.Bridge",218
"20/12/2021",14,"Southern.Cross.Station",237
"20/12/2021",14,"Victoria.Point",3
"20/12/2021",14,"Waterfront.City",61
"20/12/2021",14,"New.Quay",207
"20/12/2021",14,"Flagstaff.Station",NA
"20/12/2021",14,"Sandridge.Bridge",484
"20/12/2021",14,"State.Library",NA
"20/12/2021",14,"Collins.St..North.",1435
"20/12/2021",14,"Collins.Place..South.",438
"20/12/2021",14,"Collins.Place..North.",276
"20/12/2021",14,"Chinatown.Swanston.St..North.",665
"20/12/2021",14,"Chinatown.Lt.Bourke.St..South.",288
"20/12/2021",14,"Bourke.St.Russell.St..West.",698
"20/12/2021",14,"Flinders.St.Elizabeth.St..East.",NA
"20/12/2021",14,"Spencer.St.Collins.St..South.",219
"20/12/2021",14,"Spencer.St.Collins.St..North.",783
"20/12/2021",14,"Melbourne.Convention.Exhibition.Centre",1414
"20/12/2021",14,"QV.Market.Elizabeth.St..West.",288
"20/12/2021",14,"QV.Market.Peel.St",119
"20/12/2021",14,"The.Arts.Centre",1283
"20/12/2021",14,"St.Kilda.Rd.Alexandra.Gardens",513
"20/12/2021",14,"Lonsdale.St..South.",584
"20/12/2021",14,"Lygon.St..West.",151
"20/12/2021",14,"City.Square",NA
"20/12/2021",14,"Flinders.St.Spring.St..West.",NA
"20/12/2021",14,"Flinders.St.Spark.La",NA
"20/12/2021",14,"Southbank",2000
"20/12/2021",14,"Queen.St..West.",284
"20/12/2021",14,"Lygon.St..East.",174
"20/12/2021",14,"Flinders.St.Swanston.St..West.",NA
"20/12/2021",14,"Alfred.Place",179
"20/12/2021",14,"Lonsdale.St.Spring.St..West.",245
"20/12/2021",14,"Grattan.St.Swanston.St..West.",132
"20/12/2021",14,"Monash.Rd.Swanston.St..West.",293
"20/12/2021",14,"Tin.Alley.Swanston.St..West.",93
"20/12/2021",14,"Little.Collins.St.Swanston.St..East.",NA
"20/12/2021",14,"Flinders.La.Swanston.St..West.",3197
"20/12/2021",14,"Pelham.St..South.",66
"20/12/2021",14,"Melbourne.Central.Elizabeth.St..East.",1498
"20/12/2021",14,"QVM.Queen.St..East.",174
"20/12/2021",14,"QVM.Therry.St..South.",128
"20/12/2021",14,"Faraday.St.Lygon.St..West.",606
"20/12/2021",14,"QVM.Franklin.St..North.",153
"20/12/2021",14,"Elizabeth.St.Lonsdale.St..South.",479
"20/12/2021",14,"Lincoln.Swanston..W.",100
"20/12/2021",14,"Elizabeth.St.La.Trobe.St..East.",NA
"20/12/2021",14,"Lonsdale.St...Elizabeth.St..North.",457
"20/12/2021",14,"Bourke.St.Bridge",259
"20/12/2021",14,"Bourke.St...Spencer.St..North.",592
"20/12/2021",14,"RMIT.Bld.80...445.Swanston.Street",578
"20/12/2021",14,"Flinders.La.Swanston.St..West..Temporary",NA
"20/12/2021",14,"RMIT.Building.14",317
"20/12/2021",14,"X380.Elizabeth.St",1160
"20/12/2021",14,"La.Trobe.St..North.",232
"20/12/2021",14,"X231.Bourke.St",872
"20/12/2021",14,"Royal.Pde...Grattan.St",188
"20/12/2021",14,"Swanston.St...City.Square",876
"20/12/2021",14,"State.Library...New",1397
"20/12/2021",14,"Flinders.Ln...Degraves.St..South.",546
"20/12/2021",14,"Flinders.Ln...Degraves.St..North.",457
"20/12/2021",14,"Flinders.Ln...Degraves.St..Crossing.",176
"20/12/2021",14,"Errol.Street..East.",264
"20/12/2021",14,"Westwood.Place",37
"20/12/2021",14,"Flinders.St...ACMI",452
"20/12/2021",14,"Bourke.St...Spencer.St..South.",189
"20/12/2021",14,"Spring.St...Flinders.St..West.",106
"20/12/2021",14,"Macaulay.Rd...Bellair.St",83
"20/12/2021",14,"Harbour.Esplanade...Pedestrian.Path",211
"20/12/2021",14,"Harbour.Esplanade...Bike.Path",87
"20/12/2021",14,"Flinders.St..South.",771
"20/12/2021",14,"Elizabeth.St...Flinders.St..East....New.footpath",1764
"20/12/2021",14,"Macaulay.Rd..North.",NA
"20/12/2021",14,"Queensberry.St...Errol.St..South.",NA
"20/12/2021",15,"Bourke.Street.Mall..North.",2660
"20/12/2021",15,"Bourke.Street.Mall..South.",1816
"20/12/2021",15,"Melbourne.Central",1489
"20/12/2021",15,"Town.Hall..West.",2570
"20/12/2021",15,"Princes.Bridge",1613
"20/12/2021",15,"Flinders.Street.Station.Underpass",1442
"20/12/2021",15,"Birrarung.Marr",422
"20/12/2021",15,"Webb.Bridge",214
"20/12/2021",15,"Southern.Cross.Station",272
"20/12/2021",15,"Victoria.Point",7
"20/12/2021",15,"Waterfront.City",50
"20/12/2021",15,"New.Quay",195
"20/12/2021",15,"Flagstaff.Station",NA
"20/12/2021",15,"Sandridge.Bridge",479
"20/12/2021",15,"State.Library",NA
"20/12/2021",15,"Collins.St..North.",1240
"20/12/2021",15,"Collins.Place..South.",384
"20/12/2021",15,"Collins.Place..North.",259
"20/12/2021",15,"Chinatown.Swanston.St..North.",635
"20/12/2021",15,"Chinatown.Lt.Bourke.St..South.",182
"20/12/2021",15,"Bourke.St.Russell.St..West.",652
"20/12/2021",15,"Flinders.St.Elizabeth.St..East.",NA
"20/12/2021",15,"Spencer.St.Collins.St..South.",270
"20/12/2021",15,"Spencer.St.Collins.St..North.",849
"20/12/2021",15,"Melbourne.Convention.Exhibition.Centre",1402
"20/12/2021",15,"QV.Market.Elizabeth.St..West.",377
"20/12/2021",15,"QV.Market.Peel.St",122
"20/12/2021",15,"The.Arts.Centre",1154
"20/12/2021",15,"St.Kilda.Rd.Alexandra.Gardens",406
"20/12/2021",15,"Lonsdale.St..South.",501
"20/12/2021",15,"Lygon.St..West.",143
"20/12/2021",15,"City.Square",NA
"20/12/2021",15,"Flinders.St.Spring.St..West.",NA
"20/12/2021",15,"Flinders.St.Spark.La",NA
"20/12/2021",15,"Southbank",1942
"20/12/2021",15,"Queen.St..West.",235
"20/12/2021",15,"Lygon.St..East.",174
"20/12/2021",15,"Flinders.St.Swanston.St..West.",NA
"20/12/2021",15,"Alfred.Place",124
"20/12/2021",15,"Lonsdale.St.Spring.St..West.",208
"20/12/2021",15,"Grattan.St.Swanston.St..West.",119
"20/12/2021",15,"Monash.Rd.Swanston.St..West.",282
"20/12/2021",15,"Tin.Alley.Swanston.St..West.",120
"20/12/2021",15,"Little.Collins.St.Swanston.St..East.",NA
"20/12/2021",15,"Flinders.La.Swanston.St..West.",3001
"20/12/2021",15,"Pelham.St..South.",48
"20/12/2021",15,"Melbourne.Central.Elizabeth.St..East.",1415
"20/12/2021",15,"QVM.Queen.St..East.",190
"20/12/2021",15,"QVM.Therry.St..South.",93
"20/12/2021",15,"Faraday.St.Lygon.St..West.",589
"20/12/2021",15,"QVM.Franklin.St..North.",171
"20/12/2021",15,"Elizabeth.St.Lonsdale.St..South.",472
"20/12/2021",15,"Lincoln.Swanston..W.",124
"20/12/2021",15,"Elizabeth.St.La.Trobe.St..East.",NA
"20/12/2021",15,"Lonsdale.St...Elizabeth.St..North.",413
"20/12/2021",15,"Bourke.St.Bridge",282
"20/12/2021",15,"Bourke.St...Spencer.St..North.",559
"20/12/2021",15,"RMIT.Bld.80...445.Swanston.Street",516
"20/12/2021",15,"Flinders.La.Swanston.St..West..Temporary",NA
"20/12/2021",15,"RMIT.Building.14",293
"20/12/2021",15,"X380.Elizabeth.St",1044
"20/12/2021",15,"La.Trobe.St..North.",218
"20/12/2021",15,"X231.Bourke.St",819
"20/12/2021",15,"Royal.Pde...Grattan.St",158
"20/12/2021",15,"Swanston.St...City.Square",716
"20/12/2021",15,"State.Library...New",1524
"20/12/2021",15,"Flinders.Ln...Degraves.St..South.",452
"20/12/2021",15,"Flinders.Ln...Degraves.St..North.",428
"20/12/2021",15,"Flinders.Ln...Degraves.St..Crossing.",114
"20/12/2021",15,"Errol.Street..East.",234
"20/12/2021",15,"Westwood.Place",15
"20/12/2021",15,"Flinders.St...ACMI",439
"20/12/2021",15,"Bourke.St...Spencer.St..South.",129
"20/12/2021",15,"Spring.St...Flinders.St..West.",92
"20/12/2021",15,"Macaulay.Rd...Bellair.St",84
"20/12/2021",15,"Harbour.Esplanade...Pedestrian.Path",184
"20/12/2021",15,"Harbour.Esplanade...Bike.Path",84
"20/12/2021",15,"Flinders.St..South.",782
"20/12/2021",15,"Elizabeth.St...Flinders.St..East....New.footpath",1833
"20/12/2021",15,"Macaulay.Rd..North.",NA
"20/12/2021",15,"Queensberry.St...Errol.St..South.",NA
"20/12/2021",16,"Bourke.Street.Mall..North.",2499
"20/12/2021",16,"Bourke.Street.Mall..South.",1522
"20/12/2021",16,"Melbourne.Central",1654
"20/12/2021",16,"Town.Hall..West.",2448
"20/12/2021",16,"Princes.Bridge",1665
"20/12/2021",16,"Flinders.Street.Station.Underpass",1486
"20/12/2021",16,"Birrarung.Marr",537
"20/12/2021",16,"Webb.Bridge",196
"20/12/2021",16,"Southern.Cross.Station",436
"20/12/2021",16,"Victoria.Point",5
"20/12/2021",16,"Waterfront.City",40
"20/12/2021",16,"New.Quay",177
